well,cycle,ROX,SYBR,row,column,sample_id,replicate,sample_dilution,dilution_factor,sample_class,channel,template_vol,final_vol
3,47,150761.25,752273.75,A,3,200206_2_5,1,1,10,sample,7,5,20
3,48,150964.5,744814.125,A,3,200206_2_5,1,1,10,sample,7,5,20
3,49,151125.625,738233.6875,A,3,200206_2_5,1,1,10,sample,7,5,20
3,50,151273.4219,732150.75,A,3,200206_2_5,1,1,10,sample,7,5,20
3,51,151381.4844,726457.3125,A,3,200206_2_5,1,1,10,sample,7,5,20
3,52,151587.9062,720573.625,A,3,200206_2_5,1,1,10,sample,7,5,20
3,53,151747.9219,714977.8125,A,3,200206_2_5,1,1,10,sample,7,5,20
3,54,151936.8281,709700.375,A,3,200206_2_5,1,1,10,sample,7,5,20
3,55,152142.3438,704240.8125,A,3,200206_2_5,1,1,10,sample,7,5,20
3,56,152396.1562,698730.5,A,3,200206_2_5,1,1,10,sample,7,5,20
3,57,152523.0312,693657.125,A,3,200206_2_5,1,1,10,sample,7,5,20
3,58,152734.3594,688512.9375,A,3,200206_2_5,1,1,10,sample,7,5,20
3,59,152974.2812,683325.375,A,3,200206_2_5,1,1,10,sample,7,5,20
3,60,153172.9062,678138.125,A,3,200206_2_5,1,1,10,sample,7,5,20
3,61,153321.7344,673383.75,A,3,200206_2_5,1,1,10,sample,7,5,20
3,62,153579.8125,668224.75,A,3,200206_2_5,1,1,10,sample,7,5,20
3,63,153882.75,662949.9375,A,3,200206_2_5,1,1,10,sample,7,5,20
3,64,154093.875,657540.375,A,3,200206_2_5,1,1,10,sample,7,5,20
3,65,154254.0156,652450.375,A,3,200206_2_5,1,1,10,sample,7,5,20
3,66,154405.875,647539.125,A,3,200206_2_5,1,1,10,sample,7,5,20
3,67,154540.5156,642532.8125,A,3,200206_2_5,1,1,10,sample,7,5,20
3,68,154750.8438,637331.125,A,3,200206_2_5,1,1,10,sample,7,5,20
3,69,154993.8125,632118.75,A,3,200206_2_5,1,1,10,sample,7,5,20
3,70,155099.875,627154.4375,A,3,200206_2_5,1,1,10,sample,7,5,20
3,71,155202.9062,622109.6875,A,3,200206_2_5,1,1,10,sample,7,5,20
3,72,155306.875,616998.875,A,3,200206_2_5,1,1,10,sample,7,5,20
3,73,155536.0312,612136.5625,A,3,200206_2_5,1,1,10,sample,7,5,20
3,74,155691.6094,607399.5625,A,3,200206_2_5,1,1,10,sample,7,5,20
3,75,155841.7031,602646.5625,A,3,200206_2_5,1,1,10,sample,7,5,20
3,76,156001.8438,597158.9375,A,3,200206_2_5,1,1,10,sample,7,5,20
3,77,156100.1406,591672.625,A,3,200206_2_5,1,1,10,sample,7,5,20
3,78,156125.4375,586535.8125,A,3,200206_2_5,1,1,10,sample,7,5,20
3,79,156164.9375,581708.75,A,3,200206_2_5,1,1,10,sample,7,5,20
3,80,156193.7188,577065.4375,A,3,200206_2_5,1,1,10,sample,7,5,20
3,81,156311.0156,572073.4375,A,3,200206_2_5,1,1,10,sample,7,5,20
3,82,156409.6875,567081.3125,A,3,200206_2_5,1,1,10,sample,7,5,20
3,83,156613.125,561637.1875,A,3,200206_2_5,1,1,10,sample,7,5,20
3,84,156737.3906,556468.75,A,3,200206_2_5,1,1,10,sample,7,5,20
3,85,156830.0469,551572.25,A,3,200206_2_5,1,1,10,sample,7,5,20
3,86,156819.4062,546814.125,A,3,200206_2_5,1,1,10,sample,7,5,20
3,87,156715.8906,541949.4375,A,3,200206_2_5,1,1,10,sample,7,5,20
3,88,156736.7188,537140.875,A,3,200206_2_5,1,1,10,sample,7,5,20
3,89,156851.9062,532241.625,A,3,200206_2_5,1,1,10,sample,7,5,20
3,90,156937.0156,527313.875,A,3,200206_2_5,1,1,10,sample,7,5,20
3,91,157001.875,522455.0938,A,3,200206_2_5,1,1,10,sample,7,5,20
3,92,157137.9219,517794.875,A,3,200206_2_5,1,1,10,sample,7,5,20
3,93,157358.125,512951.0625,A,3,200206_2_5,1,1,10,sample,7,5,20
3,94,157459.2188,508169.1875,A,3,200206_2_5,1,1,10,sample,7,5,20
3,95,157492.875,503299.25,A,3,200206_2_5,1,1,10,sample,7,5,20
3,96,157500.6406,498467.5312,A,3,200206_2_5,1,1,10,sample,7,5,20
3,97,157545.8438,493647.0625,A,3,200206_2_5,1,1,10,sample,7,5,20
3,98,157664.1562,488889.0938,A,3,200206_2_5,1,1,10,sample,7,5,20
3,99,157838.5781,484036.4062,A,3,200206_2_5,1,1,10,sample,7,5,20
3,100,158104.3281,478841.2188,A,3,200206_2_5,1,1,10,sample,7,5,20
3,101,158079.2969,474043.4375,A,3,200206_2_5,1,1,10,sample,7,5,20
3,102,158023.7812,469266.75,A,3,200206_2_5,1,1,10,sample,7,5,20
3,103,158040.375,464483.125,A,3,200206_2_5,1,1,10,sample,7,5,20
3,104,158183.375,459405.1562,A,3,200206_2_5,1,1,10,sample,7,5,20
3,105,158247.5312,454305.0625,A,3,200206_2_5,1,1,10,sample,7,5,20
3,106,158227.8125,449206,A,3,200206_2_5,1,1,10,sample,7,5,20
3,107,158194.4062,444086.5312,A,3,200206_2_5,1,1,10,sample,7,5,20
3,108,158159.0625,438568.6875,A,3,200206_2_5,1,1,10,sample,7,5,20
3,109,158283.8906,431871.4062,A,3,200206_2_5,1,1,10,sample,7,5,20
3,110,158400.2031,423702.3438,A,3,200206_2_5,1,1,10,sample,7,5,20
3,111,158755.7031,411391.5,A,3,200206_2_5,1,1,10,sample,7,5,20
3,112,159350.1094,391101.75,A,3,200206_2_5,1,1,10,sample,7,5,20
3,113,161769.2812,358912.0312,A,3,200206_2_5,1,1,10,sample,7,5,20
3,114,165796.1406,303404.8438,A,3,200206_2_5,1,1,10,sample,7,5,20
3,115,168764.2031,229492.5938,A,3,200206_2_5,1,1,10,sample,7,5,20
3,116,168550.2812,156190.25,A,3,200206_2_5,1,1,10,sample,7,5,20
3,117,166037.8125,108607.5312,A,3,200206_2_5,1,1,10,sample,7,5,20
3,118,164048.4531,85274.4219,A,3,200206_2_5,1,1,10,sample,7,5,20
3,119,162987.5625,76250.4297,A,3,200206_2_5,1,1,10,sample,7,5,20
3,120,162810,71291.8281,A,3,200206_2_5,1,1,10,sample,7,5,20
3,121,162683.1094,67115.1094,A,3,200206_2_5,1,1,10,sample,7,5,20
3,122,162723.5938,62532.8984,A,3,200206_2_5,1,1,10,sample,7,5,20
3,123,162756.0469,57282.1445,A,3,200206_2_5,1,1,10,sample,7,5,20
3,124,162563.4062,52469.4961,A,3,200206_2_5,1,1,10,sample,7,5,20
3,125,162200.3594,49578.582,A,3,200206_2_5,1,1,10,sample,7,5,20
3,126,161896.3594,48252.957,A,3,200206_2_5,1,1,10,sample,7,5,20
3,127,161664.9219,47540.6133,A,3,200206_2_5,1,1,10,sample,7,5,20
3,128,161513.1406,46679.1211,A,3,200206_2_5,1,1,10,sample,7,5,20
3,129,161305.6875,45851.1367,A,3,200206_2_5,1,1,10,sample,7,5,20
3,130,161056.5469,44684.0938,A,3,200206_2_5,1,1,10,sample,7,5,20
3,131,160694.4688,43400.1875,A,3,200206_2_5,1,1,10,sample,7,5,20
3,132,160363.2188,42015.7148,A,3,200206_2_5,1,1,10,sample,7,5,20
3,133,160068.2188,40722.625,A,3,200206_2_5,1,1,10,sample,7,5,20
3,134,159877.0781,39314.332,A,3,200206_2_5,1,1,10,sample,7,5,20
3,135,159728.5,37731.3477,A,3,200206_2_5,1,1,10,sample,7,5,20
3,136,159414.5156,36246.6445,A,3,200206_2_5,1,1,10,sample,7,5,20
3,137,159111.8125,34865.5781,A,3,200206_2_5,1,1,10,sample,7,5,20
3,138,158851.1719,33770.9062,A,3,200206_2_5,1,1,10,sample,7,5,20
3,139,158720.3906,32808.0586,A,3,200206_2_5,1,1,10,sample,7,5,20
3,140,158577.0781,32097.0547,A,3,200206_2_5,1,1,10,sample,7,5,20
3,141,158387,31610.0156,A,3,200206_2_5,1,1,10,sample,7,5,20
3,142,157956.7031,30916.1348,A,3,200206_2_5,1,1,10,sample,7,5,20
3,143,157377.3594,30779.1504,A,3,200206_2_5,1,1,10,sample,7,5,20
3,144,156800.7969,31606.1777,A,3,200206_2_5,1,1,10,sample,7,5,20
7,1,204707.2188,140598.4844,A,7,200207_2_6,1,1,10,sample,8,5,20
7,2,203130.2656,139206.2969,A,7,200207_2_6,1,1,10,sample,8,5,20
7,3,202314.625,138363.7969,A,7,200207_2_6,1,1,10,sample,8,5,20
7,4,202286.1562,138144.5312,A,7,200207_2_6,1,1,10,sample,8,5,20
7,5,202490.6719,138072.9375,A,7,200207_2_6,1,1,10,sample,8,5,20
7,6,202733.6719,138297.4844,A,7,200207_2_6,1,1,10,sample,8,5,20
7,7,202967.3906,138727.0312,A,7,200207_2_6,1,1,10,sample,8,5,20
7,8,203310.7188,139610.5469,A,7,200207_2_6,1,1,10,sample,8,5,20
7,9,203545.6719,141162.8594,A,7,200207_2_6,1,1,10,sample,8,5,20
7,10,203744.7188,143897.0781,A,7,200207_2_6,1,1,10,sample,8,5,20
7,11,203791.0312,149291.75,A,7,200207_2_6,1,1,10,sample,8,5,20
7,12,203767.2188,159706.4062,A,7,200207_2_6,1,1,10,sample,8,5,20
7,13,203504.7188,179424.7188,A,7,200207_2_6,1,1,10,sample,8,5,20
7,14,203052.375,215539.3281,A,7,200207_2_6,1,1,10,sample,8,5,20
7,15,202118.9531,279038.2188,A,7,200207_2_6,1,1,10,sample,8,5,20
7,16,200305.8125,380779.5,A,7,200207_2_6,1,1,10,sample,8,5,20
7,17,197369.9531,522619.7188,A,7,200207_2_6,1,1,10,sample,8,5,20
7,18,193618.2344,687561.375,A,7,200207_2_6,1,1,10,sample,8,5,20
7,19,189455.4062,845354,A,7,200207_2_6,1,1,10,sample,8,5,20
7,20,185963.1094,969453.0625,A,7,200207_2_6,1,1,10,sample,8,5,20
7,21,183344.8281,1052675.125,A,7,200207_2_6,1,1,10,sample,8,5,20
7,22,181548.1875,1103205.625,A,7,200207_2_6,1,1,10,sample,8,5,20
7,23,180166.375,1133497.25,A,7,200207_2_6,1,1,10,sample,8,5,20
7,24,179458.375,1151380.5,A,7,200207_2_6,1,1,10,sample,8,5,20
7,25,178895.875,1162912.25,A,7,200207_2_6,1,1,10,sample,8,5,20
7,26,178362.8281,1170526.875,A,7,200207_2_6,1,1,10,sample,8,5,20
7,27,178018.5625,1175300.25,A,7,200207_2_6,1,1,10,sample,8,5,20
7,28,177935.6875,1177542.875,A,7,200207_2_6,1,1,10,sample,8,5,20
7,29,177946.2656,1178407.625,A,7,200207_2_6,1,1,10,sample,8,5,20
7,30,177953.4844,1178979.625,A,7,200207_2_6,1,1,10,sample,8,5,20
7,31,178108.8438,1178498.5,A,7,200207_2_6,1,1,10,sample,8,5,20
7,32,178114.6406,1177369.625,A,7,200207_2_6,1,1,10,sample,8,5,20
7,33,178174.625,1175533.5,A,7,200207_2_6,1,1,10,sample,8,5,20
7,34,178082.5938,1173696,A,7,200207_2_6,1,1,10,sample,8,5,20
7,35,178111.9219,1171574.625,A,7,200207_2_6,1,1,10,sample,8,5,20
7,36,178215.375,1168347.25,A,7,200207_2_6,1,1,10,sample,8,5,20
7,37,178202.1406,1165939,A,7,200207_2_6,1,1,10,sample,8,5,20
7,38,178063.625,1164052.875,A,7,200207_2_6,1,1,10,sample,8,5,20
7,39,178072.7969,1162445.75,A,7,200207_2_6,1,1,10,sample,8,5,20
7,40,178502.1562,1159777.5,A,7,200207_2_6,1,1,10,sample,8,5,20
7,41,184419.2656,1088582.75,A,7,200207_2_6,1,1,10,sample,8,5,20
7,42,186436.0469,1052759.5,A,7,200207_2_6,1,1,10,sample,8,5,20
7,43,187919.1094,1022638.5625,A,7,200207_2_6,1,1,10,sample,8,5,20
7,44,188911.2188,1000131.9375,A,7,200207_2_6,1,1,10,sample,8,5,20
7,45,189874.4844,983141.75,A,7,200207_2_6,1,1,10,sample,8,5,20
7,46,190696.6094,969656.5625,A,7,200207_2_6,1,1,10,sample,8,5,20
7,47,191367.6406,958634.5625,A,7,200207_2_6,1,1,10,sample,8,5,20
7,48,192171.125,949111.5625,A,7,200207_2_6,1,1,10,sample,8,5,20
7,49,193031.1094,940404.9375,A,7,200207_2_6,1,1,10,sample,8,5,20
7,50,193852.875,932405,A,7,200207_2_6,1,1,10,sample,8,5,20
7,51,194463.3906,925269.375,A,7,200207_2_6,1,1,10,sample,8,5,20
7,52,195120.0312,918209,A,7,200207_2_6,1,1,10,sample,8,5,20
7,53,195712.8281,911111.625,A,7,200207_2_6,1,1,10,sample,8,5,20
7,54,196226.8125,903905.6875,A,7,200207_2_6,1,1,10,sample,8,5,20
7,55,196748.8438,896968.6875,A,7,200207_2_6,1,1,10,sample,8,5,20
7,56,197212.0938,890185.75,A,7,200207_2_6,1,1,10,sample,8,5,20
7,57,197260.0938,884072.5,A,7,200207_2_6,1,1,10,sample,8,5,20
7,58,197310.7656,877346.6875,A,7,200207_2_6,1,1,10,sample,8,5,20
7,59,197431.4688,870528.75,A,7,200207_2_6,1,1,10,sample,8,5,20
7,60,197618.9688,863679.0625,A,7,200207_2_6,1,1,10,sample,8,5,20
7,61,197552.2656,857400.3125,A,7,200207_2_6,1,1,10,sample,8,5,20
7,62,197332.625,851010.625,A,7,200207_2_6,1,1,10,sample,8,5,20
7,63,196929.3281,844495.3125,A,7,200207_2_6,1,1,10,sample,8,5,20
7,64,196490.1875,837922.625,A,7,200207_2_6,1,1,10,sample,8,5,20
7,65,196036.9844,831503.25,A,7,200207_2_6,1,1,10,sample,8,5,20
7,66,195723.6094,825302.875,A,7,200207_2_6,1,1,10,sample,8,5,20
7,67,195692.625,818646.3125,A,7,200207_2_6,1,1,10,sample,8,5,20
7,68,195874.1875,812077.0625,A,7,200207_2_6,1,1,10,sample,8,5,20
7,69,195978.2969,805702.1875,A,7,200207_2_6,1,1,10,sample,8,5,20
7,70,196050.3281,799511.4375,A,7,200207_2_6,1,1,10,sample,8,5,20
7,71,196168.5781,793143.125,A,7,200207_2_6,1,1,10,sample,8,5,20
7,72,196509.7188,786659.875,A,7,200207_2_6,1,1,10,sample,8,5,20
7,73,196842.2344,780445.375,A,7,200207_2_6,1,1,10,sample,8,5,20
7,74,197167.3125,774409.9375,A,7,200207_2_6,1,1,10,sample,8,5,20
7,75,197271.5781,768779,A,7,200207_2_6,1,1,10,sample,8,5,20
7,76,197558.4375,762659,A,7,200207_2_6,1,1,10,sample,8,5,20
7,77,198008.4219,756131,A,7,200207_2_6,1,1,10,sample,8,5,20
7,78,198376.1094,749801.375,A,7,200207_2_6,1,1,10,sample,8,5,20
7,79,198676.5938,743740.625,A,7,200207_2_6,1,1,10,sample,8,5,20
7,80,199020.8594,737665.375,A,7,200207_2_6,1,1,10,sample,8,5,20
7,81,199515.2969,731432.875,A,7,200207_2_6,1,1,10,sample,8,5,20
7,82,199862.5,725268.375,A,7,200207_2_6,1,1,10,sample,8,5,20
7,83,200198.0625,719289.6875,A,7,200207_2_6,1,1,10,sample,8,5,20
7,84,200638.6719,713054.9375,A,7,200207_2_6,1,1,10,sample,8,5,20
7,85,200855.8906,707247.1875,A,7,200207_2_6,1,1,10,sample,8,5,20
7,86,200977.3438,701274.125,A,7,200207_2_6,1,1,10,sample,8,5,20
7,87,200957.1406,695015.5625,A,7,200207_2_6,1,1,10,sample,8,5,20
7,88,201045.5469,688413.1875,A,7,200207_2_6,1,1,10,sample,8,5,20
7,89,201029.8281,682209.25,A,7,200207_2_6,1,1,10,sample,8,5,20
7,90,201035.5625,675995.4375,A,7,200207_2_6,1,1,10,sample,8,5,20
7,91,201081.2031,669885.8125,A,7,200207_2_6,1,1,10,sample,8,5,20
7,92,201125.4375,664093.5625,A,7,200207_2_6,1,1,10,sample,8,5,20
7,93,201099.0625,658617.75,A,7,200207_2_6,1,1,10,sample,8,5,20
7,94,201048.75,652697.625,A,7,200207_2_6,1,1,10,sample,8,5,20
7,95,200951.7969,646571.3125,A,7,200207_2_6,1,1,10,sample,8,5,20
7,96,200871.9375,640477.125,A,7,200207_2_6,1,1,10,sample,8,5,20
7,97,200746.3438,634256.125,A,7,200207_2_6,1,1,10,sample,8,5,20
7,98,200653.5312,627853.625,A,7,200207_2_6,1,1,10,sample,8,5,20
7,99,200506.5938,621668.3125,A,7,200207_2_6,1,1,10,sample,8,5,20
7,100,200460.8125,615421.625,A,7,200207_2_6,1,1,10,sample,8,5,20
7,101,200405.5625,609392.125,A,7,200207_2_6,1,1,10,sample,8,5,20
7,102,200412.9219,603153.5,A,7,200207_2_6,1,1,10,sample,8,5,20
7,103,200393.875,596936.5,A,7,200207_2_6,1,1,10,sample,8,5,20
7,104,200294.0156,590601.625,A,7,200207_2_6,1,1,10,sample,8,5,20
7,105,200197.2344,584478.9375,A,7,200207_2_6,1,1,10,sample,8,5,20
7,106,200182.8438,578318.9375,A,7,200207_2_6,1,1,10,sample,8,5,20
7,107,200338.9531,572038.9375,A,7,200207_2_6,1,1,10,sample,8,5,20
7,108,200341.0469,565648.375,A,7,200207_2_6,1,1,10,sample,8,5,20
7,109,200273.8125,558667.6875,A,7,200207_2_6,1,1,10,sample,8,5,20
7,110,200412.7656,550285.125,A,7,200207_2_6,1,1,10,sample,8,5,20
7,111,200997.8594,538319,A,7,200207_2_6,1,1,10,sample,8,5,20
7,112,202028.0625,519522.9062,A,7,200207_2_6,1,1,10,sample,8,5,20
7,113,203422.9844,489838.1875,A,7,200207_2_6,1,1,10,sample,8,5,20
7,114,206593.25,434635.7812,A,7,200207_2_6,1,1,10,sample,8,5,20
7,115,209655.75,349979.9375,A,7,200207_2_6,1,1,10,sample,8,5,20
7,116,210710.4844,253489.2812,A,7,200207_2_6,1,1,10,sample,8,5,20
7,117,208121.3594,178646.75,A,7,200207_2_6,1,1,10,sample,8,5,20
7,118,205014.3125,137005.2031,A,7,200207_2_6,1,1,10,sample,8,5,20
7,119,202887.4219,119146.8047,A,7,200207_2_6,1,1,10,sample,8,5,20
7,120,202291.75,109920.5547,A,7,200207_2_6,1,1,10,sample,8,5,20
7,121,202099.9062,102046.1953,A,7,200207_2_6,1,1,10,sample,8,5,20
7,122,202105.9219,93936.8359,A,7,200207_2_6,1,1,10,sample,8,5,20
7,123,202141.5625,84499.25,A,7,200207_2_6,1,1,10,sample,8,5,20
7,124,202011.25,74759.7422,A,7,200207_2_6,1,1,10,sample,8,5,20
7,125,201527.5,67713.8203,A,7,200207_2_6,1,1,10,sample,8,5,20
7,126,201045.5938,64642.9375,A,7,200207_2_6,1,1,10,sample,8,5,20
7,127,200708.2812,63695.3516,A,7,200207_2_6,1,1,10,sample,8,5,20
7,128,200597.2812,63070.4766,A,7,200207_2_6,1,1,10,sample,8,5,20
7,129,200555.4531,62323.6406,A,7,200207_2_6,1,1,10,sample,8,5,20
7,130,200427.75,61649.1211,A,7,200207_2_6,1,1,10,sample,8,5,20
7,131,200268.1875,60919.3789,A,7,200207_2_6,1,1,10,sample,8,5,20
7,132,200118.875,60215.9414,A,7,200207_2_6,1,1,10,sample,8,5,20
7,133,200017.3125,59212.2734,A,7,200207_2_6,1,1,10,sample,8,5,20
7,134,199979.6406,57969.6445,A,7,200207_2_6,1,1,10,sample,8,5,20
7,135,199995.5781,56501.4414,A,7,200207_2_6,1,1,10,sample,8,5,20
7,136,199946.8594,54998.3125,A,7,200207_2_6,1,1,10,sample,8,5,20
7,137,199787.1094,53595.043,A,7,200207_2_6,1,1,10,sample,8,5,20
7,138,199602.5938,52412.5391,A,7,200207_2_6,1,1,10,sample,8,5,20
7,139,199536.125,51422.8047,A,7,200207_2_6,1,1,10,sample,8,5,20
7,140,199468.3594,50626.6875,A,7,200207_2_6,1,1,10,sample,8,5,20
7,141,199284.0156,50138.9688,A,7,200207_2_6,1,1,10,sample,8,5,20
7,142,198992.3594,49320.5898,A,7,200207_2_6,1,1,10,sample,8,5,20
7,143,198654,48857.7695,A,7,200207_2_6,1,1,10,sample,8,5,20
7,144,198277.8438,49227.1016,A,7,200207_2_6,1,1,10,sample,8,5,20
9,1,183022.9062,125498.5625,A,9,200207_2_3,1,1,10,sample,3,5,20
9,2,183473.6094,125289.9688,A,9,200207_2_3,1,1,10,sample,3,5,20
9,3,183894.6719,125101.75,A,9,200207_2_3,1,1,10,sample,3,5,20
9,4,184301.4688,124955.3281,A,9,200207_2_3,1,1,10,sample,3,5,20
9,5,184656.75,124862.5625,A,9,200207_2_3,1,1,10,sample,3,5,20
9,6,184860.4062,124646.7422,A,9,200207_2_3,1,1,10,sample,3,5,20
9,7,184948.625,124486.6562,A,9,200207_2_3,1,1,10,sample,3,5,20
9,8,185065.8594,124468.7188,A,9,200207_2_3,1,1,10,sample,3,5,20
9,9,185235.2656,124552.6484,A,9,200207_2_3,1,1,10,sample,3,5,20
9,10,185344.875,124873.875,A,9,200207_2_3,1,1,10,sample,3,5,20
9,11,185358.4531,125611.1875,A,9,200207_2_3,1,1,10,sample,3,5,20
9,12,185423.5781,127383.2734,A,9,200207_2_3,1,1,10,sample,3,5,20
9,13,185406.9531,130864.2422,A,9,200207_2_3,1,1,10,sample,3,5,20
9,14,185327.0781,137934.7188,A,9,200207_2_3,1,1,10,sample,3,5,20
9,15,185057.0469,151583.4531,A,9,200207_2_3,1,1,10,sample,3,5,20
9,16,184679.7344,177391.3438,A,9,200207_2_3,1,1,10,sample,3,5,20
9,17,183957.5625,223802.5,A,9,200207_2_3,1,1,10,sample,3,5,20
9,18,182658.1562,301728.6875,A,9,200207_2_3,1,1,10,sample,3,5,20
9,19,180517.1719,417730.875,A,9,200207_2_3,1,1,10,sample,3,5,20
9,20,177266.2188,563840.5,A,9,200207_2_3,1,1,10,sample,3,5,20
9,21,173399.875,715376.625,A,9,200207_2_3,1,1,10,sample,3,5,20
9,22,169665.9219,844101.625,A,9,200207_2_3,1,1,10,sample,3,5,20
9,23,166691.9219,935652.6875,A,9,200207_2_3,1,1,10,sample,3,5,20
9,24,164578.9375,992736.1875,A,9,200207_2_3,1,1,10,sample,3,5,20
9,25,163264.4688,1025995.0625,A,9,200207_2_3,1,1,10,sample,3,5,20
9,26,162487.7188,1045379.375,A,9,200207_2_3,1,1,10,sample,3,5,20
9,27,161863.6562,1057231,A,9,200207_2_3,1,1,10,sample,3,5,20
9,28,161717.0312,1064607.375,A,9,200207_2_3,1,1,10,sample,3,5,20
9,29,161910.7188,1069042,A,9,200207_2_3,1,1,10,sample,3,5,20
9,30,162208.4375,1071549.875,A,9,200207_2_3,1,1,10,sample,3,5,20
9,31,162002.375,1073043,A,9,200207_2_3,1,1,10,sample,3,5,20
9,32,161883.1406,1073406,A,9,200207_2_3,1,1,10,sample,3,5,20
9,33,161816.3438,1073016.125,A,9,200207_2_3,1,1,10,sample,3,5,20
9,34,161942.9531,1071680.625,A,9,200207_2_3,1,1,10,sample,3,5,20
9,35,161869.5,1069833,A,9,200207_2_3,1,1,10,sample,3,5,20
9,36,161755.4219,1068072.25,A,9,200207_2_3,1,1,10,sample,3,5,20
9,37,161838.2656,1066016.5,A,9,200207_2_3,1,1,10,sample,3,5,20
9,38,161957.1094,1063684,A,9,200207_2_3,1,1,10,sample,3,5,20
9,39,162095.3125,1060936.25,A,9,200207_2_3,1,1,10,sample,3,5,20
9,40,162175.1875,1058384,A,9,200207_2_3,1,1,10,sample,3,5,20
9,41,168222.6719,993648.125,A,9,200207_2_3,1,1,10,sample,3,5,20
9,42,169066.8281,961779.5,A,9,200207_2_3,1,1,10,sample,3,5,20
9,43,169775.9219,935349.1875,A,9,200207_2_3,1,1,10,sample,3,5,20
9,44,170223.2812,915659.1875,A,9,200207_2_3,1,1,10,sample,3,5,20
9,45,170492.1094,900510.5625,A,9,200207_2_3,1,1,10,sample,3,5,20
9,46,170651.0938,888578.375,A,9,200207_2_3,1,1,10,sample,3,5,20
9,47,170960.5781,878494.1875,A,9,200207_2_3,1,1,10,sample,3,5,20
9,48,171329.2812,869818.75,A,9,200207_2_3,1,1,10,sample,3,5,20
9,49,171548.5625,862057.75,A,9,200207_2_3,1,1,10,sample,3,5,20
9,50,171733.7031,854851.125,A,9,200207_2_3,1,1,10,sample,3,5,20
9,51,171901.5312,848104,A,9,200207_2_3,1,1,10,sample,3,5,20
9,52,172202.5312,841377.75,A,9,200207_2_3,1,1,10,sample,3,5,20
9,53,172475.7812,834962.0625,A,9,200207_2_3,1,1,10,sample,3,5,20
9,54,172715.7812,828566.125,A,9,200207_2_3,1,1,10,sample,3,5,20
9,55,172845.0625,822331.25,A,9,200207_2_3,1,1,10,sample,3,5,20
9,56,172978.5625,815953.125,A,9,200207_2_3,1,1,10,sample,3,5,20
9,57,173221.8594,809729.8125,A,9,200207_2_3,1,1,10,sample,3,5,20
9,58,173495.0625,803580.4375,A,9,200207_2_3,1,1,10,sample,3,5,20
9,59,173831.7188,797495.8125,A,9,200207_2_3,1,1,10,sample,3,5,20
9,60,174064.2969,791524.375,A,9,200207_2_3,1,1,10,sample,3,5,20
9,61,174210.8906,785611.5625,A,9,200207_2_3,1,1,10,sample,3,5,20
9,62,174399.9844,779543.3125,A,9,200207_2_3,1,1,10,sample,3,5,20
9,63,174584.125,773595.375,A,9,200207_2_3,1,1,10,sample,3,5,20
9,64,174843.9219,767452.625,A,9,200207_2_3,1,1,10,sample,3,5,20
9,65,175111.2969,761251,A,9,200207_2_3,1,1,10,sample,3,5,20
9,66,175335.5,755159.25,A,9,200207_2_3,1,1,10,sample,3,5,20
9,67,175392.7031,749409.375,A,9,200207_2_3,1,1,10,sample,3,5,20
9,68,175514.2188,743560.625,A,9,200207_2_3,1,1,10,sample,3,5,20
9,69,175748.7969,737659.4375,A,9,200207_2_3,1,1,10,sample,3,5,20
9,70,175896.2812,731813.4375,A,9,200207_2_3,1,1,10,sample,3,5,20
9,71,176128.0781,725605.1875,A,9,200207_2_3,1,1,10,sample,3,5,20
9,72,176240.1406,719518.625,A,9,200207_2_3,1,1,10,sample,3,5,20
9,73,176273.1406,713878.5625,A,9,200207_2_3,1,1,10,sample,3,5,20
9,74,176285.8594,708255.9375,A,9,200207_2_3,1,1,10,sample,3,5,20
9,75,176493.4219,702471.875,A,9,200207_2_3,1,1,10,sample,3,5,20
9,76,176766,696334.125,A,9,200207_2_3,1,1,10,sample,3,5,20
9,77,176901.7344,689771.5625,A,9,200207_2_3,1,1,10,sample,3,5,20
9,78,176834.5,683095.1875,A,9,200207_2_3,1,1,10,sample,3,5,20
9,79,176657.1094,676778.125,A,9,200207_2_3,1,1,10,sample,3,5,20
9,80,176528.4062,671162.25,A,9,200207_2_3,1,1,10,sample,3,5,20
9,81,176585.7969,665435.1875,A,9,200207_2_3,1,1,10,sample,3,5,20
9,82,176799.7812,659821.6875,A,9,200207_2_3,1,1,10,sample,3,5,20
9,83,176970.625,653982.0625,A,9,200207_2_3,1,1,10,sample,3,5,20
9,84,177126.7969,648029,A,9,200207_2_3,1,1,10,sample,3,5,20
9,85,177160.4375,642228.5625,A,9,200207_2_3,1,1,10,sample,3,5,20
9,86,177352.9844,636548.125,A,9,200207_2_3,1,1,10,sample,3,5,20
9,87,177562.7188,630910.875,A,9,200207_2_3,1,1,10,sample,3,5,20
9,88,177852.125,625402.5625,A,9,200207_2_3,1,1,10,sample,3,5,20
9,89,178021.1562,619811.125,A,9,200207_2_3,1,1,10,sample,3,5,20
9,90,177965.1406,614130.5,A,9,200207_2_3,1,1,10,sample,3,5,20
9,91,177868.4219,608216.3125,A,9,200207_2_3,1,1,10,sample,3,5,20
9,92,177859.0625,602813.1875,A,9,200207_2_3,1,1,10,sample,3,5,20
9,93,177990.1719,597534.1875,A,9,200207_2_3,1,1,10,sample,3,5,20
9,94,178145.1094,592119.5625,A,9,200207_2_3,1,1,10,sample,3,5,20
9,95,178213.7188,586517.5,A,9,200207_2_3,1,1,10,sample,3,5,20
